,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
416,Fox News,"Statement from Trump, Kim Jong Un: Read the text
https://t.co/vxTG22N0gH",Tue Jun 12 12:16:48 +0000 2018,0.0,0.0,1.0,0.0
417,Fox News,"Trump to 'Hannity': Kim Jong Un to start denuclearization 'virtually immediately' - via @JuddBerger 
https://t.co/MWp2DtXH5A",Tue Jun 12 12:16:24 +0000 2018,0.0,0.0,1.0,0.0
418,Fox News,"Trump, Kim Sign Historic Agreement; @RichEdsonDC reports https://t.co/0Zfirk736G",Tue Jun 12 12:04:21 +0000 2018,0.4939,0.314,0.686,0.0
419,Fox News,Former CIA Officer Urges Caution After Summit: North Korea Has 'Long History of Double Dealing' https://t.co/Sfd8jZMnyB,Tue Jun 12 11:57:43 +0000 2018,0.0,0.0,1.0,0.0
420,CNN,"""I do trust him"": President Trump says he trusts Kim Jong Un and that he has received the same trust in return foll… https://t.co/PSb2T6JCLu",Tue Jun 12 13:07:03 +0000 2018,0.8658,0.316,0.684,0.0
421,CNN,"Before celebrating a game-winning strikeout that led his team to the state tournament, this high school baseball pi… https://t.co/7xsS1d0TIr",Tue Jun 12 12:56:45 +0000 2018,0.5719,0.179,0.821,0.0
422,CNN,"""Tiny pieces, medium size... We literally had to spend hours per day piecing together the puzzle prior to taping"" p… https://t.co/m6DW9bCimf",Tue Jun 12 12:40:00 +0000 2018,0.0,0.0,1.0,0.0
423,CNN,Craigslist founder Craig Newmark is giving $20 million to train future journalists at the City University of New Yo… https://t.co/IwM4mWKhSJ,Tue Jun 12 12:29:38 +0000 2018,0.34,0.112,0.888,0.0
424,CNN,"The new documents reveal that in 2017, Ivanka Trump earned $3.9 million from her stake in the Trump International H… https://t.co/qRZT5kis3E",Tue Jun 12 12:16:15 +0000 2018,0.0,0.0,1.0,0.0
425,CNN,Ivanka Trump and Jared Kushner reveal new details of enormous wealth https://t.co/LgV2qoaR01 https://t.co/GZs62Mbs9g,Tue Jun 12 12:15:26 +0000 2018,0.4939,0.211,0.789,0.0
426,CNN,Country Time Lemonade is creating a team to help pay fines and permits for kids who want to run their own lemonade… https://t.co/2004tLtbAK,Tue Jun 12 11:59:43 +0000 2018,0.5859,0.242,0.703,0.055
427,CNN,"RT @NewDay: ""It's interesting for the President of the United States to refer to US/South Korean joint military exercises as 'provocative,'…",Tue Jun 12 11:45:24 +0000 2018,0.6705,0.224,0.776,0.0
428,CNN,"CNN's @jaketapper on the Trump-Kim summit: ""It's not as if other presidents couldn't have done this, it's that they… https://t.co/pMJqluwb5M",Tue Jun 12 11:44:07 +0000 2018,0.0,0.0,1.0,0.0
429,CNN,"The handshake, the menu, the positioning of flags -- every aspect of the meeting between President Trump and Kim Jo… https://t.co/D1j3EgqFgz",Tue Jun 12 11:30:15 +0000 2018,0.0,0.0,1.0,0.0
430,CNN,Here's the moment President Trump and North Korean leader Kim Jong Un shook hands before their historic summit in S… https://t.co/j67Niw9AFz,Tue Jun 12 11:24:29 +0000 2018,-0.1027,0.0,0.935,0.065
431,CNN,Read the full text of the Trump-Kim signed statement https://t.co/y8zrcMEueZ https://t.co/Oqq4w6Cxu1,Tue Jun 12 11:10:03 +0000 2018,0.0,0.0,1.0,0.0
432,CNN,"742 kids have died of heatstroke in vehicles in the United States between 1998 and 2017, according to a report. Jus… https://t.co/sfilPkir02",Tue Jun 12 11:00:15 +0000 2018,-0.2023,0.11,0.748,0.142
433,CNN,"RT @NewDay: ""The North Koreans did not come with anything new,"" says Fmr. CIA Dir. Michael Hayden on the Trump-Kim summit: ""The new element…",Tue Jun 12 11:00:13 +0000 2018,0.0,0.0,1.0,0.0
434,CNN,"5 things for Tuesday:

- US-North Korea summit
- Russia sanctions
- Supreme Court &amp; voting
- Florida standoff
- Pri… https://t.co/A2Aeqqb411",Tue Jun 12 10:50:03 +0000 2018,0.5574,0.194,0.806,0.0
435,CNN,Here's everything you need to know about the historic summit between President Trump and North Korea's Kim Jong Un… https://t.co/TOJKzYDx0o,Tue Jun 12 10:40:07 +0000 2018,0.0,0.0,1.0,0.0
436,CNN,"President Trump says the roughly 100,000 political prisoners in North Korea are going to be ""the great winners"" of… https://t.co/CJuBeUk8eT",Tue Jun 12 10:30:08 +0000 2018,0.5994,0.262,0.618,0.12
437,CNN,"President Donald Trump said the roughly 100,000 political prisoners in North Korea are going to be ""the great winne… https://t.co/ks0MEmdt4O",Tue Jun 12 10:20:34 +0000 2018,0.2023,0.161,0.709,0.13
438,CNN,"The US military will stop ""war games"" on the Korean Peninsula, President Trump said, as he announced details of his… https://t.co/TnPog3UKz5",Tue Jun 12 10:20:06 +0000 2018,-0.7269,0.0,0.757,0.243
439,CNN,Nearly five hours of unprecedented and surreal talks between President Trump and North Korea's Kim Jong Un culminat… https://t.co/9ESY5cnM8a,Tue Jun 12 10:10:22 +0000 2018,0.0,0.0,1.0,0.0
440,BBC News (World),From 'fire and fury' to this. The moment Donald Trump met Kim Jong-un https://t.co/kQeQIixs89 https://t.co/oVkCQA7wTU,Tue Jun 12 04:33:51 +0000 2018,-0.7269,0.0,0.681,0.319
441,BBC News (World),"Where is @realDonaldTrump
now?

How long did his meeting with Kim Jong-un last? 

What was discussed?

Questions ab… https://t.co/2pffHUgklF",Tue Jun 12 04:18:35 +0000 2018,0.0,0.0,1.0,0.0
442,BBC News (World),RT @BBCMarikoOi: 【🚨Facebook Live alert🚨】@heatherchen_ &amp; I will be broadcasting from @BBCNews Facebook page at 7am🇬🇧/2pm🇸🇬 so send us your Q…,Tue Jun 12 04:17:21 +0000 2018,0.0,0.0,1.0,0.0
443,BBC News (World),"""We will have a terrific relationship, I have no doubt"" - this is what Donald Trump and Kim Jong-un had to say befo… https://t.co/A3oGYRvMCP",Tue Jun 12 04:14:15 +0000 2018,-0.1531,0.12,0.698,0.182
444,BBC News (World),In pictures: Kim makes surprise Singapore tour https://t.co/3TsUH4hGLL,Tue Jun 12 04:12:36 +0000 2018,0.2732,0.231,0.769,0.0
445,BBC News (World),One-handed cookbook for stroke patients https://t.co/8aQforTIFB,Tue Jun 12 02:47:12 +0000 2018,0.0,0.0,1.0,0.0
446,BBC News (World),"Remember when Kim Jong-un used to be a recluse? 

https://t.co/zLa9K0qWGC

Live #TrumpKimSummit updates https://t.co/0lycZ550bf",Tue Jun 12 02:46:57 +0000 2018,0.0,0.0,1.0,0.0
447,BBC News (World),"#TrumpKim summary:

- @realDonaldTrump meets Kim Jong-un in Singapore
- Denuclearisation is on the table
- And so i… https://t.co/yelR1J7S8b",Tue Jun 12 02:30:37 +0000 2018,0.0,0.0,1.0,0.0
448,BBC News (World),"RT @BBCNewsAsia: Over in South Korea... 

#TrumpKimSummit
#TrumpKim 

Live https://t.co/sCYS3RbMYA

How Koreans view the summits https://t.…",Tue Jun 12 02:07:07 +0000 2018,0.0,0.0,1.0,0.0
449,BBC News (World),"RT @hugobachega: Joining us tonight for the #TrumpKim summit is Grace Jo, who managed to escape North Korea not just once but three times h…",Tue Jun 12 01:54:22 +0000 2018,0.3071,0.124,0.876,0.0
450,BBC News (World),"Guess who else is in Singapore for the #TrumpKimsummit 

Dennis Rodman just got emotional on CNN while sharing his… https://t.co/TXJpYipvFI",Tue Jun 12 01:54:09 +0000 2018,0.5267,0.196,0.804,0.0
451,BBC News (World),The moment when Donald Trump and Kim Jong-un shook hands https://t.co/DXFUCFLJfy,Tue Jun 12 01:50:55 +0000 2018,-0.1027,0.0,0.877,0.123
452,BBC News (World),"Trump's economic adviser suffers heart attack, tweets president https://t.co/tPSFdSoaGX",Tue Jun 12 01:43:42 +0000 2018,-0.7351,0.0,0.53,0.47
453,BBC News (World),"Whatever you make of this day, history really has been made.

#TrumpKim
#TrumpKimsummit 

More:… https://t.co/4KmeeXwAEr",Tue Jun 12 01:38:56 +0000 2018,0.0,0.0,1.0,0.0
454,BBC News (World),"Watch history unfold: https://t.co/J45v7h9kFk

#TrumpKim 
#TrumpKimSummit https://t.co/ak3PtukdbL",Tue Jun 12 01:27:52 +0000 2018,0.0,0.0,1.0,0.0
455,BBC News (World),"RT @BBCBreaking: The moment the world's been waiting for. 

US President @realDonaldTrump has met North Korea's Kim Jong-un https://t.co/DN…",Tue Jun 12 01:09:03 +0000 2018,0.0,0.0,1.0,0.0
456,BBC News (World),"RT @BBCBreaking: Donald Trump has *just* met Kim Jong-un https://t.co/DNFStoMXjW

#TrumpKimSummit
#TrumpKim",Tue Jun 12 01:05:37 +0000 2018,0.0,0.0,1.0,0.0
457,BBC News (World),"#TrumpKimsummit: Both leaders are in place at the five star Capella hotel.

They will meet for a very short time, j… https://t.co/plDCWNJevD",Tue Jun 12 01:02:35 +0000 2018,0.0,0.0,1.0,0.0
458,BBC News (World),"History is about to be made as the meeting of the year takes place on Sentosa island. #trumpkimsummit

But human ri… https://t.co/b7X84XP9sc",Tue Jun 12 00:33:30 +0000 2018,0.0,0.0,1.0,0.0
459,BBC News (World),RT @BBCBreaking: @realDonaldTrump North Korean leader Kim Jong-un has just left his Singapore hotel and joins @realDonaldTrump on his way t…,Tue Jun 12 00:18:16 +0000 2018,0.0,0.0,1.0,0.0
460,CBS News,"""[Pres. Trump said] that the war games... will be discontinued, will be canceled, and that concerns me. Did he mean… https://t.co/Is0lPpPURg",Tue Jun 12 10:59:10 +0000 2018,-0.5994,0.0,0.837,0.163
461,CBS News,"""The joint statement and the answers to the questions during the press conference, they leave a lot more questions… https://t.co/hx0JfFulbW",Tue Jun 12 10:55:46 +0000 2018,-0.0516,0.0,0.938,0.062
462,CBS News,"While waiting at a resort in Singapore for his historic meeting with North Korean leader Kim Jong Un, President Tru… https://t.co/HUNVQJmq59",Tue Jun 12 10:40:31 +0000 2018,0.0,0.0,1.0,0.0
463,CBS News,AHEAD: @CBSThisMorning is in Singapore with the latest on the historic meeting and agreement between President Trum… https://t.co/eyMgsmZepF,Tue Jun 12 10:30:29 +0000 2018,0.4939,0.158,0.842,0.0
464,CBS News,"Reuniting North and South Korea could cost trillions of dollars, analysts say  https://t.co/5UXPhgh9Mq https://t.co/6oW8TviRNR",Tue Jun 12 10:20:55 +0000 2018,0.0,0.0,1.0,0.0
465,CBS News,"At his news conference following the summit, President Trump did not give much new detail on the agreement he had r… https://t.co/htWKSYxK4A",Tue Jun 12 09:51:08 +0000 2018,0.4939,0.132,0.868,0.0
466,CBS News,"""I think bottom line at this point right now there is this framework which has been signed, these four main points,… https://t.co/o2I86QkROM",Tue Jun 12 09:37:56 +0000 2018,0.0,0.0,1.0,0.0
467,CBS News,"""From his public demeanor here in this press conference, it seemed to be one of the best days, if not the best day,… https://t.co/6zVAJfylGV",Tue Jun 12 09:32:30 +0000 2018,0.8555,0.276,0.724,0.0
468,CBS News,"""I cannot recall since he became president, Mr. Trump taking questions from every news outlet that sits in the fron… https://t.co/pAEOxV1icf",Tue Jun 12 09:31:34 +0000 2018,0.0,0.0,1.0,0.0
469,CBS News,"President Trump says meeting with North Korean leader Kim Jong Un wasn't recorded: ""We probably have some notes or… https://t.co/MNJZ18JE5Y",Tue Jun 12 09:23:06 +0000 2018,0.0,0.0,1.0,0.0
470,CBS News,"Reporter: Do you now see Kim Jong Un as an equal?

President Trump:  “No. I don't think that -- I don't view it tha… https://t.co/svyv2CgDkp",Tue Jun 12 09:15:59 +0000 2018,0.0,0.0,1.0,0.0
471,CBS News,"""They may not want that. I can understand that, too. But that was a version of what could happen, what could take p… https://t.co/nlgfNjSyWl",Tue Jun 12 09:13:38 +0000 2018,-0.0286,0.0,0.95,0.05
472,CBS News,"President Trump on North Korea dismantling its nuclear arsenal: ""As far as what he has, it's substantial, very subs… https://t.co/l5875tfGOl",Tue Jun 12 09:10:18 +0000 2018,0.2023,0.087,0.913,0.0
473,CBS News,"""I have a good relationship with [Canadian Prime Minister] Justin Trudeau, I really did, other than he had a news c… https://t.co/pOP8h13Luk",Tue Jun 12 09:01:50 +0000 2018,0.4404,0.139,0.861,0.0
474,CBS News,"President Trump on viral G7 photo: ""We were just talking, the whole group about something unrelated to everything,… https://t.co/MdJOaoUuDu",Tue Jun 12 08:59:47 +0000 2018,0.0,0.0,1.0,0.0
475,CBS News,"“I showed it to you because that's the future. I mean, that very well could be the future. And the other alternativ… https://t.co/I5TtpZNBkP",Tue Jun 12 08:56:37 +0000 2018,0.3384,0.102,0.898,0.0
476,CBS News,"""I gave up nothing. I'm here. I haven't slept in 25 hours, but I thought it was appropriate to do because we've bee… https://t.co/tu1gFynyAd",Tue Jun 12 08:51:35 +0000 2018,0.0,0.0,1.0,0.0
477,CBS News,"President Trump on ending U.S. ""war games"" with South Korea: ""Under the circumstances that we're negotiating a very… https://t.co/WSwOgHntrE",Tue Jun 12 08:48:41 +0000 2018,-0.5994,0.0,0.813,0.187
478,CBS News,"""The sanctions will come off when we are sure that the nukes are no longer a factor. Sanctions played a big role, b… https://t.co/NVR89btLIu",Tue Jun 12 08:44:14 +0000 2018,0.3612,0.181,0.734,0.085
479,CBS News,"""I believe it's a rough situation over there, there's no question about it, and we did discuss it today pretty stro… https://t.co/H22BlMO5OJ",Tue Jun 12 08:43:00 +0000 2018,0.25,0.131,0.779,0.09
480,The New York Times,"This buttery loaf is made with a bit of orange zest, which perfectly compliments rhubarb’s pleasant tang https://t.co/139XvgdOkO",Tue Jun 12 07:32:05 +0000 2018,0.8807,0.421,0.579,0.0
481,The New York Times,RT @nytimestravel: 36 Hours in the Cotswolds: Its lost-in-time country hamlets make this slice of south central England one of Europe’s mos…,Tue Jun 12 07:17:06 +0000 2018,0.0,0.0,1.0,0.0
482,The New York Times,"Some police officers in the UK took to social media to express dismay at a campaign by Lush, a cosmetics chain https://t.co/Ex9G9IHHOn",Tue Jun 12 07:02:02 +0000 2018,-0.4215,0.0,0.872,0.128
483,The New York Times,RT @nytimesarts: Rose McGowan called for a discussion about mental illness in a letter about Asia Argento and Anthony Bourdain after he kil…,Tue Jun 12 06:32:01 +0000 2018,-0.4019,0.0,0.881,0.119
484,The New York Times,"Breaking News: President Trump ended a meeting with Kim Jong-un, saying denuclearization would start “very quickly”
https://t.co/44vqGIiWEn",Tue Jun 12 06:22:14 +0000 2018,0.0,0.0,1.0,0.0
485,The New York Times,RT @nytimesbusiness: Vice Media is testing the limits of the “greater fool theory” — the idea among investors that they can invest in a com…,Tue Jun 12 06:16:15 +0000 2018,-0.4404,0.0,0.884,0.116
486,The New York Times,"Florida Man Kills 4 Children and Himself, Ending 21-Hour Hostage Standoff https://t.co/UqGC9ZyItS",Tue Jun 12 06:00:02 +0000 2018,-0.5423,0.0,0.741,0.259
487,The New York Times,“I’m quite certain that the loss of the Y chromosome with age explains a very large proportion of the increased mor… https://t.co/cRZr5QVLlW,Tue Jun 12 05:48:26 +0000 2018,0.2944,0.189,0.714,0.097
488,The New York Times,"RT @MichaelPaulson: How did a musical few people have ever heard of sweep the Tony Awards? A look at the journey of ""The Band's Visit"" to B…",Tue Jun 12 05:32:05 +0000 2018,0.4588,0.111,0.889,0.0
489,The New York Times,The net neutrality repeal is official. Here’s how that could affect you. https://t.co/9gFhoBCI6q,Tue Jun 12 05:11:00 +0000 2018,0.0,0.0,1.0,0.0
490,The New York Times,The escalating suicide rate is a profound indictment of the United States’ mental health system https://t.co/XAZM6TLKD8,Tue Jun 12 04:55:00 +0000 2018,-0.4019,0.138,0.64,0.222
491,The New York Times,"RT @nytimestravel: ""For many of us, he was not just another writer or personality to admire. He was literally who we wanted to be."" Our @Fr…",Tue Jun 12 04:38:28 +0000 2018,0.4767,0.11,0.89,0.0
492,The New York Times,RT @NYTNational: A Memphis woman drove over 20 miles with 2 children in pet kennels in the trunk of her car https://t.co/nn49D5yqE9,Tue Jun 12 04:22:03 +0000 2018,0.0,0.0,1.0,0.0
493,The New York Times,The U.S. has talked about building solar panel highways for years. China has now done it. https://t.co/qpE2iQmcv7,Tue Jun 12 04:02:03 +0000 2018,0.0,0.0,1.0,0.0
494,The New York Times,"RT @nytopinion: There has never been a disaster like the G7 meeting that just took place. It could herald the beginning of a trade war, may…",Tue Jun 12 03:47:03 +0000 2018,-0.4051,0.109,0.693,0.198
495,The New York Times,Photos of the Trump-Kim summit meeting from Singapore https://t.co/f5O02F5nVD https://t.co/UHYY6iWWxh,Tue Jun 12 03:32:08 +0000 2018,0.0,0.0,1.0,0.0
496,The New York Times,"“I go to sleep at night beating myself up about it, thinking, ‘Why did I not at least Google the possible side effe… https://t.co/8lr367GWNo",Tue Jun 12 03:17:04 +0000 2018,-0.4588,0.0,0.88,0.12
497,The New York Times,RT @dougmillsnyt: .@realDonaldTrump and North Korean leader Kim Jong-un during their first meeting on Sentosa Island in Singapore. #Singapo…,Tue Jun 12 03:11:05 +0000 2018,0.0,0.0,1.0,0.0
498,The New York Times,A federal judge sharply criticized the Justice Department’s argument that President Trump’s financial interest in h… https://t.co/o2E925YEhy,Tue Jun 12 03:02:04 +0000 2018,0.34,0.274,0.513,0.214
499,The New York Times,RT @austinramzy: My meager contribution to this historic moment https://t.co/qv0bTV4G2j,Tue Jun 12 02:53:41 +0000 2018,0.0,0.0,1.0,0.0
